name			NZMean_1	NZcount_1	NZSigma_1	NZMean_2	NZcount_2	NZSigma_2	NZMean_3	NZcount_3	NZSigma_3	NZMean_4	NZcount_4	NZSigma_4	NZMean_5	NZcount_5	NZSigma_5	NZMean_6	NZcount_6	NZSigma_6	NZMean_7	NZcount_7	NZSigma_7	NZMean_8	NZcount_8	NZSigma_8	NZMean_9	NZcount_9	NZSigma_9	NZMean_10	NZcount_10	NZSigma_10	NZMean_11	NZcount_11	NZSigma_11	NZMean_12	NZcount_12	NZSigma_12	NZMean_13	NZcount_13	NZSigma_13	NZMean_15	NZcount_15	NZSigma_15	NZMean_16	NZcount_16	NZSigma_16	NZMean_17	NZcount_17	NZSigma_17	NZMean_18	NZcount_18	NZSigma_18	NZMean_19	NZcount_19	NZSigma_19
10125/061021110730/analysis/glm_hrf_coefs.nii.gz_6[Run#4Pol#]			99.919185	171	0.092846	99.950753	171	0.072350	99.923897	55	0.092685	99.713099	57	0.168930	99.882948	171	0.080359	99.893408	171	0.069624	99.974191	56	0.049979	99.964832	52	0.077743	99.965673	254	0.154962	99.974733	256	0.162113	99.988060	171	0.074062	99.994419	171	0.090503	99.864545	324	0.108379	99.901205	257	0.070172	99.971118	257	0.073836	99.919199	171	0.083199	99.908261	171	0.089781	99.877242	171	0.130408
10125/061021110730/analysis/glm_hrf_coefs.nii.gz_7[Run#4Pol#]			0.061482	171	0.162596	-0.001689	171	0.104440	0.008687	55	0.116955	-0.071125	57	0.200597	0.216903	171	0.105004	0.204637	171	0.149439	0.273183	56	0.164257	0.231819	52	0.169539	0.411825	254	0.376303	0.594485	256	0.590143	0.254273	171	0.251139	0.445214	171	0.265771	0.065435	324	0.156259	-0.003899	257	0.123351	0.084552	257	0.158575	0.059852	171	0.180388	0.016165	171	0.110423	0.123865	171	0.233478
10125/061021110730/analysis/glm_hrf_coefs.nii.gz_8[AScorr#0]			0.051497	171	0.038896	0.035762	171	0.047173	-0.018165	55	0.030651	0.027097	57	0.039596	0.048898	171	0.028882	0.045734	171	0.032179	0.014782	56	0.017446	0.023898	52	0.013955	0.017562	254	0.056496	-0.011121	256	0.055675	0.025809	171	0.030187	0.011751	171	0.033157	0.077381	324	0.039020	-0.015026	257	0.029541	-0.010999	257	0.025232	0.002426	171	0.028607	0.019369	171	0.037398	0.033715	171	0.039416
10125/061021110730/analysis/glm_hrf_coefs.nii.gz_9[ASerrorCo]			0.027505	171	0.018551	0.018788	171	0.038313	-0.030838	55	0.025086	-0.019964	57	0.039108	0.020771	171	0.032266	0.049794	171	0.045350	-0.017111	56	0.020853	-0.023131	52	0.023096	0.025545	254	0.027942	0.034660	256	0.036631	0.024844	171	0.030320	0.022723	171	0.052151	0.105319	324	0.043557	-0.025272	257	0.026470	-0.035456	257	0.032992	0.009508	171	0.021307	0.004475	171	0.019879	-0.006930	171	0.034034
10125/061021110730/analysis/glm_hrf_coefs.nii.gz_10[ASerrorUn]			0.144427	171	0.143744	0.081945	171	0.133917	0.200091	55	0.109911	0.217441	57	0.132842	0.120039	171	0.127685	0.108881	171	0.122394	0.136154	56	0.122992	0.068652	52	0.117268	0.018220	254	0.108572	0.164035	256	0.202601	0.109365	171	0.112714	0.051783	171	0.139718	0.300811	324	0.225076	0.081639	257	0.112351	0.033960	257	0.093605	0.153252	171	0.130877	0.114501	171	0.101607	0.040127	171	0.117593
10125/061021110730/analysis/glm_hrf_coefs.nii.gz_11[VGScorr#0]			0.020452	171	0.033049	0.018481	171	0.027889	0.021406	55	0.035564	0.073688	57	0.047895	0.022459	171	0.028493	0.023848	171	0.030853	-0.005929	56	0.018080	-0.013312	52	0.016017	0.007085	254	0.032205	-0.020390	256	0.062628	0.009863	171	0.021705	-0.015651	171	0.031688	0.094405	324	0.039970	0.014490	257	0.024699	-0.002788	257	0.021491	0.005427	171	0.019796	0.012896	171	0.017057	0.007761	171	0.027576
10125/061021110730/analysis/glm_hrf_coefs.nii.gz_12[VGSerrorD]			0.097521	171	0.065330	0.080611	171	0.079874	0.075622	55	0.089229	0.358615	57	0.173386	0.009091	171	0.109018	-0.017094	171	0.094092	-0.016855	56	0.044947	0.016797	52	0.042599	-0.107846	254	0.119529	-0.132647	256	0.264509	0.020068	171	0.081054	-0.031822	171	0.076913	0.095702	324	0.087318	0.120097	257	0.087327	0.027177	257	0.090007	-0.009977	171	0.092167	-0.036014	171	0.065536	0.032204	171	0.103417
10125/061021110730/analysis/glm_hrf_coefs.nii.gz_13[ASstartCu]			0.184132	171	0.138247	0.136928	171	0.119583	0.224564	55	0.088851	0.382701	57	0.192065	0.373440	171	0.147525	0.230139	171	0.166557	0.193740	56	0.106662	0.168935	52	0.061299	0.255345	254	0.177108	0.178886	256	0.215350	0.221801	171	0.137591	0.274920	171	0.202541	0.356553	324	0.204035	0.092915	257	0.099571	0.133854	257	0.084105	0.173009	171	0.156998	0.171336	171	0.088683	0.323178	171	0.173897
10125/061021110730/analysis/glm_hrf_coefs.nii.gz_14[ASendCue#]			0.128510	171	0.139519	0.021356	171	0.072919	-0.003206	55	0.075843	0.147733	57	0.153082	0.398290	171	0.193490	0.203158	171	0.141861	0.039572	56	0.067486	0.011077	52	0.052467	0.254258	254	0.195601	0.045941	256	0.128695	0.260634	171	0.187269	0.145361	171	0.116239	0.310946	324	0.152764	-0.025471	257	0.128118	0.014985	257	0.106312	0.068239	171	0.137307	0.120471	171	0.113374	0.227929	171	0.210830
10125/061021110730/analysis/glm_hrf_coefs.nii.gz_15[VGSstartC]			0.137168	171	0.113821	0.068550	171	0.115286	0.264458	55	0.121936	0.350553	57	0.194745	0.380827	171	0.202461	0.311971	171	0.179081	0.137423	56	0.045422	0.092289	52	0.049385	0.216887	254	0.137405	0.206107	256	0.180613	0.239485	171	0.155927	0.211844	171	0.179129	0.489794	324	0.226718	0.032695	257	0.064304	0.108631	257	0.075187	0.176350	171	0.179772	0.145203	171	0.103980	0.172899	171	0.169042
10125/061021110730/analysis/glm_hrf_coefs.nii.gz_16[VGSendCue]			0.111623	171	0.108172	0.041755	171	0.080393	0.183229	55	0.097321	0.312561	57	0.147164	0.254609	171	0.169290	0.162925	171	0.118314	0.150218	56	0.090596	0.060633	52	0.061900	0.141781	254	0.141952	0.020279	256	0.162843	0.151534	171	0.129147	0.079381	171	0.142166	0.166719	324	0.135466	0.033452	257	0.110383	0.033646	257	0.075998	0.114559	171	0.109612	0.190267	171	0.092872	0.160628	171	0.161148
10125/061021110730/analysis/glm_hrf_coefs.nii.gz_17[rx#0]			25.546551	171	40.329570	18.709633	171	17.448727	81.932329	55	38.154007	130.810929	57	62.344179	48.346982	171	28.202137	28.927179	171	21.216010	20.696394	56	28.280041	19.159127	52	48.059994	-7.286664	254	75.059713	-21.021618	256	56.228963	-11.809773	171	37.075544	-21.051618	171	35.631824	11.410220	324	25.977102	54.715487	257	32.380998	34.890606	257	37.638063	18.628727	171	26.110976	28.353129	171	28.886687	60.497497	171	49.545678
10125/061021110730/analysis/glm_hrf_coefs.nii.gz_18[ry#0]			12.813645	171	33.572084	17.691022	171	32.942299	46.166729	55	19.126596	66.413007	57	28.011392	5.767996	171	21.076547	27.093028	171	29.045707	65.500375	56	26.884284	46.734806	52	25.018902	10.955424	254	48.877332	85.523595	256	90.782847	-9.478143	171	28.236630	39.296195	171	34.981291	26.706836	324	33.155220	18.901607	257	25.464174	16.482289	257	26.247648	39.922402	171	29.719302	8.864645	171	25.148898	63.059289	171	32.182759
10125/061021110730/analysis/glm_hrf_coefs.nii.gz_19[rz#0]			-3.678644	171	39.441614	-14.702014	171	37.684262	-98.270779	55	56.546222	-65.289692	57	56.355542	-8.519443	171	45.869113	-4.743184	171	28.576053	-11.040370	56	21.847550	9.514058	52	30.745689	65.226493	254	50.975465	59.679138	256	108.579783	27.498721	171	41.899124	52.812754	171	51.954276	-80.742755	324	74.186398	4.169181	257	41.383842	-4.621725	257	45.390875	18.256477	171	46.422234	20.618896	171	62.325641	25.577221	171	64.214251
10125/061021110730/analysis/glm_hrf_coefs.nii.gz_20[dx#0]			1.075803	171	0.990029	1.081652	171	0.827099	2.491053	55	1.063629	3.682739	57	1.562215	2.040170	171	1.113691	1.037807	171	0.573567	1.510878	56	0.524288	1.331678	52	0.466909	1.854570	254	1.198546	-0.088873	256	2.057523	1.370416	171	0.796260	1.128130	171	0.702256	0.775448	324	1.221991	1.051872	257	0.729826	0.964196	257	0.760532	0.859056	171	1.014186	1.025079	171	0.710618	2.440071	171	1.203266
10125/061021110730/analysis/glm_hrf_coefs.nii.gz_21[dy#0]			0.595908	171	0.363782	0.219858	171	0.312004	-0.195558	55	0.539541	0.115943	57	0.554213	0.591986	171	0.332054	0.342221	171	0.342872	-0.135927	56	0.390715	-0.202013	52	0.556532	0.424071	254	0.554179	0.135805	256	1.387881	0.606048	171	0.450444	0.245270	171	0.579682	0.060312	324	0.487025	0.458567	257	0.394661	0.313879	257	0.435274	0.138706	171	0.481460	0.291386	171	0.682838	0.829186	171	0.527284
10125/061021110730/analysis/glm_hrf_coefs.nii.gz_22[dz#0]			0.478984	171	0.546423	0.128100	171	0.276568	0.341924	55	0.261638	0.275536	57	0.481541	1.149145	171	0.404937	0.868834	171	0.408987	0.766215	56	0.388428	0.637817	52	0.249504	1.305386	254	0.854294	1.443459	256	1.545342	0.921439	171	0.573943	1.198729	171	0.600256	0.318760	324	0.459615	0.276796	257	0.326120	0.438568	257	0.318592	0.140275	171	0.551301	0.220961	171	0.404628	0.818950	171	0.473260
10125/070928185843/analysis/glm_hrf_coefs.nii.gz_0[Run#1Pol#]			99.812510	171	0.114067	99.862823	171	0.087031	99.799174	55	0.077432	99.674163	57	0.111769	99.817980	171	0.055498	99.851039	171	0.124266	99.890207	56	0.078216	99.761790	52	0.121934	99.832696	254	0.194345	99.884734	256	0.471132	99.751046	171	0.111644	99.882891	171	0.103779	99.823911	324	0.109517	99.877254	257	0.097153	99.809344	257	0.122483	99.971612	171	0.092696	99.939703	171	0.098325	99.883988	171	0.112716
10125/070928185843/analysis/glm_hrf_coefs.nii.gz_1[Run#1Pol#]			0.389945	171	0.335212	0.524663	171	0.269913	0.592161	55	0.414246	0.559235	57	0.276166	0.250841	171	0.314255	0.415954	171	0.481936	0.248909	56	0.280600	0.885483	52	0.476761	0.556198	254	0.711552	0.277117	256	1.376956	0.813181	171	0.284239	0.934932	171	0.452040	0.685852	324	0.527422	0.321327	257	0.285591	0.908191	257	0.415819	0.231955	171	0.481217	0.027107	171	0.302565	0.219042	171	0.356088
10125/070928185843/analysis/glm_hrf_coefs.nii.gz_2[Run#2Pol#]			99.899028	171	0.085592	99.999716	171	0.070833	99.980638	55	0.068992	99.866838	57	0.096603	99.807294	171	0.098286	99.891250	171	0.071738	99.922294	56	0.073769	99.965656	52	0.051369	99.900233	254	0.093058	99.754050	256	0.376609	99.925958	171	0.067858	99.961811	171	0.059801	99.959902	324	0.115782	99.924833	257	0.085426	99.958094	257	0.059213	100.043440	171	0.096362	99.965526	171	0.080736	99.927801	171	0.068086
10125/070928185843/analysis/glm_hrf_coefs.nii.gz_3[Run#2Pol#]			0.101626	171	0.188392	0.177959	171	0.207714	0.161237	55	0.231391	-0.002868	57	0.211213	0.075888	171	0.255784	0.217562	171	0.334595	0.187228	56	0.172210	0.590341	52	0.278308	0.125253	254	0.514575	-0.139104	256	0.864651	0.409593	171	0.182128	0.470061	171	0.301518	0.194828	324	0.399487	0.269402	257	0.194816	0.521029	257	0.266672	0.180330	171	0.296578	0.068009	171	0.327236	-0.085785	171	0.277950
10125/070928185843/analysis/glm_hrf_coefs.nii.gz_4[Run#3Pol#]			99.981605	171	0.082770	99.928953	171	0.097699	99.913619	55	0.085446	99.825792	57	0.163519	99.976398	171	0.074907	99.934141	171	0.101829	100.035845	56	0.085091	99.937623	52	0.063266	100.055715	254	0.159657	100.130638	256	0.495737	100.040569	171	0.098160	99.834365	171	0.112688	99.887331	324	0.125453	99.968379	257	0.107201	99.887631	257	0.101255	99.949383	171	0.095534	99.997334	171	0.096824	99.942427	171	0.131823
10125/070928185843/analysis/glm_hrf_coefs.nii.gz_5[Run#3Pol#]			0.182345	171	0.270264	0.235597	171	0.331728	0.583433	55	0.181351	0.532940	57	0.337715	-0.128247	171	0.273508	-0.101456	171	0.448725	-0.049595	56	0.217029	0.539939	52	0.345010	-0.108883	254	0.597764	-1.079842	256	1.765330	0.353601	171	0.275793	0.159134	171	0.385488	0.223112	324	0.551056	0.098958	257	0.232479	0.433660	257	0.381938	0.284418	171	0.446873	0.322832	171	0.397984	0.042290	171	0.288171
10125/070928185843/analysis/glm_hrf_coefs.nii.gz_6[Run#4Pol#]			100.062655	171	0.112119	100.059589	171	0.068715	100.048952	55	0.124076	99.937880	57	0.120584	100.065334	171	0.055234	100.035271	171	0.078951	100.114604	56	0.083945	100.172167	52	0.157303	100.208964	254	0.164824	100.161883	256	0.263571	100.271384	171	0.084041	100.234037	171	0.109047	100.052227	324	0.130749	100.117226	257	0.099067	100.264890	257	0.112946	99.964717	171	0.066673	99.986383	171	0.067101	99.987922	171	0.125089
10125/070928185843/analysis/glm_hrf_coefs.nii.gz_7[Run#4Pol#]			-0.044885	171	0.092941	0.033972	171	0.116975	-0.020942	55	0.124072	-0.130622	57	0.122767	-0.053339	171	0.151305	0.057771	171	0.139330	0.030711	56	0.092181	0.213852	52	0.124477	-0.025831	254	0.241180	-0.206607	256	0.483908	0.111711	171	0.098604	0.183252	171	0.147879	0.000169	324	0.212921	0.090471	257	0.105644	0.184376	257	0.128346	0.090547	171	0.167794	0.014318	171	0.201362	-0.143481	171	0.160113
10125/070928185843/analysis/glm_hrf_coefs.nii.gz_8[AScorr#0]			0.050637	171	0.043559	0.029124	171	0.041866	0.049958	55	0.027697	0.091774	57	0.050432	0.049885	171	0.031933	0.034085	171	0.036878	0.006924	56	0.016541	0.027267	52	0.021259	-0.033053	254	0.036938	-0.010712	256	0.034854	0.028254	171	0.030993	0.016690	171	0.026815	0.047671	324	0.035367	0.021016	257	0.030461	0.013601	257	0.028048	0.014124	171	0.024587	0.002057	171	0.031663	0.024131	171	0.029981
10125/070928185843/analysis/glm_hrf_coefs.nii.gz_9[ASerrorCo]			0.025861	171	0.038029	0.020123	171	0.028508	0.024741	55	0.041543	0.092998	57	0.048578	-0.001352	171	0.031243	0.032076	171	0.040026	0.020691	56	0.021593	0.032712	52	0.033158	-0.004921	254	0.042114	0.009002	256	0.110679	-0.024043	171	0.050532	0.006524	171	0.030321	0.023970	324	0.048128	0.045393	257	0.048489	0.031176	257	0.043644	0.009905	171	0.029923	0.019237	171	0.033149	0.059315	171	0.051620
10125/070928185843/analysis/glm_hrf_coefs.nii.gz_10[ASerrorUn]			0.208450	171	0.100850	0.172977	171	0.106980	0.296144	55	0.098116	0.437089	57	0.162964	0.161058	171	0.090571	0.198545	171	0.099718	0.053129	56	0.038988	0.094436	52	0.047645	0.195512	254	0.102530	0.184800	256	0.163197	0.090229	171	0.069099	0.188025	171	0.083805	0.369367	324	0.148106	0.178859	257	0.089393	0.151475	257	0.108269	0.108453	171	0.160777	0.150396	171	0.111227	0.297243	171	0.128978
10125/070928185843/analysis/glm_hrf_coefs.nii.gz_11[VGScorr#0]			0.018437	171	0.026917	0.008078	171	0.021063	0.019464	55	0.025483	0.058786	57	0.033607	0.028433	171	0.017535	0.029901	171	0.019855	0.001679	56	0.008982	0.010745	52	0.010560	-0.007406	254	0.029515	-0.009740	256	0.044473	-0.015591	171	0.023943	-0.000411	171	0.015950	0.018790	324	0.026182	0.003679	257	0.023893	0.003714	257	0.019994	-0.004972	171	0.022586	0.002643	171	0.026113	0.006523	171	0.021818
10125/070928185843/analysis/glm_hrf_coefs.nii.gz_12[VGSerrorD]			0.113917	171	0.090830	0.088890	171	0.073035	0.135001	55	0.074275	0.329252	57	0.100155	0.114922	171	0.058386	0.061016	171	0.063175	0.052627	56	0.057752	0.100299	52	0.038715	0.015157	254	0.094335	0.090853	256	0.110632	0.057530	171	0.052521	0.059622	171	0.079724	0.081376	324	0.083296	0.126441	257	0.081246	0.170125	257	0.079629	0.072219	171	0.072785	0.050345	171	0.066964	0.139361	171	0.092861
10125/070928185843/analysis/glm_hrf_coefs.nii.gz_13[ASstartCu]			-0.003612	171	0.091529	0.004202	171	0.078489	0.036884	55	0.077550	0.293441	57	0.116287	0.242568	171	0.140300	0.158627	171	0.132376	0.061523	56	0.078511	0.097065	52	0.127090	0.016698	254	0.125340	0.132458	256	0.182090	0.048062	171	0.089374	0.008622	171	0.087334	0.202728	324	0.184623	0.068273	257	0.107889	0.035316	257	0.084446	0.046854	171	0.122017	0.142509	171	0.156895	0.131248	171	0.133413
10125/070928185843/analysis/glm_hrf_coefs.nii.gz_14[ASendCue#]			0.044798	171	0.073115	0.020240	171	0.068066	0.078042	55	0.099036	0.190274	57	0.084980	0.063380	171	0.083318	-0.004535	171	0.057425	0.085013	56	0.051759	0.061388	52	0.087479	0.075206	254	0.107938	-0.081473	256	0.238373	-0.009081	171	0.083029	-0.015714	171	0.070879	-0.063254	324	0.100515	0.020414	257	0.114882	-0.030633	257	0.087824	0.007368	171	0.066371	0.069246	171	0.084204	0.083184	171	0.112589
10125/070928185843/analysis/glm_hrf_coefs.nii.gz_15[VGSstartC]			0.028672	171	0.094377	0.042860	171	0.092723	-0.061626	55	0.094622	0.144608	57	0.121893	0.179218	171	0.099081	0.182736	171	0.115516	-0.084219	56	0.056482	0.022444	52	0.069569	0.127554	254	0.113867	0.132226	256	0.246397	-0.014261	171	0.081287	0.082441	171	0.096502	0.094463	324	0.147041	-0.048518	257	0.084787	-0.041424	257	0.052784	0.039854	171	0.101892	0.065423	171	0.116139	0.099372	171	0.108254
10125/070928185843/analysis/glm_hrf_coefs.nii.gz_16[VGSendCue]			0.065304	171	0.118041	0.031517	171	0.089429	0.032059	55	0.068446	0.180403	57	0.121678	0.256296	171	0.124272	0.150748	171	0.152331	0.013355	56	0.056837	0.056773	52	0.041394	0.218394	254	0.164640	0.222627	256	0.293683	0.156890	171	0.142642	0.126136	171	0.122689	0.139373	324	0.112340	-0.012020	257	0.080959	-0.011459	257	0.078156	0.110381	171	0.126004	0.107144	171	0.091412	0.147901	171	0.097026
10125/070928185843/analysis/glm_hrf_coefs.nii.gz_17[rx#0]			-17.752733	171	14.661377	-25.732864	171	14.338545	-35.329812	55	18.041309	-40.366897	57	20.064379	-0.194916	171	15.545841	-8.000871	171	20.963257	-1.852332	56	10.889997	-29.771715	52	16.496592	-13.922170	254	32.546323	-0.206612	256	76.721360	-25.565907	171	13.911977	-28.283244	171	18.987782	-35.603313	324	22.065559	-2.612035	257	12.884793	-26.129381	257	14.718070	-13.117093	171	28.301496	-0.788485	171	19.847839	-18.915539	171	15.469223
10125/070928185843/analysis/glm_hrf_coefs.nii.gz_18[ry#0]			-27.416346	171	25.543033	-17.229728	171	28.235323	-43.401300	55	16.631070	-50.757335	57	21.572417	-19.680213	171	25.284483	4.049558	171	21.145534	-11.860129	56	16.333360	-31.917043	52	28.246160	-31.224302	254	43.185488	31.481125	256	84.101301	-44.831700	171	27.304479	-17.373655	171	18.897874	-17.587738	324	44.566874	-22.087103	257	22.025462	-51.280400	257	33.655215	6.042727	171	19.047199	-27.738376	171	28.018884	-16.535166	171	20.067459
10125/070928185843/analysis/glm_hrf_coefs.nii.gz_19[rz#0]			8.661477	171	25.405998	-20.563404	171	28.695700	-9.656329	55	37.241828	-11.949796	57	50.990892	6.703043	171	21.142153	-5.988501	171	30.612866	10.177056	56	33.045600	1.762167	52	16.736513	-4.592517	254	60.340990	4.381554	256	147.714702	12.324041	171	30.311684	-63.631250	171	41.972438	-30.321394	324	44.182202	-6.247321	257	34.370911	-43.219118	257	34.350518	4.625936	171	31.283337	21.819247	171	40.725519	-15.468623	171	36.495853
10125/070928185843/analysis/glm_hrf_coefs.nii.gz_20[dx#0]			-0.287473	171	0.210430	0.019691	171	0.272683	-0.339614	55	0.176949	-0.199066	57	0.180307	-0.168031	171	0.174445	0.045973	171	0.283773	-0.091875	56	0.204843	-0.417035	52	0.272302	-0.215498	254	0.487316	-0.105312	256	0.613005	-0.453400	171	0.267629	-0.344922	171	0.309126	-0.195227	324	0.694352	0.031747	257	0.200111	-0.270476	257	0.231357	-0.104323	171	0.262968	-0.342713	171	0.284507	-0.097808	171	0.216072
10125/070928185843/analysis/glm_hrf_coefs.nii.gz_21[dy#0]			-0.048866	171	0.209676	0.045230	171	0.190457	0.128138	55	0.260974	0.309275	57	0.398316	-0.249988	171	0.176921	-0.245853	171	0.231290	-0.287701	56	0.171911	-0.434004	52	0.296409	-0.234681	254	0.493712	-0.199281	256	0.515656	-0.395637	171	0.230087	-0.355273	171	0.296355	0.118526	324	0.347154	-0.353210	257	0.255379	-0.421631	257	0.227397	-0.022981	171	0.315905	-0.075984	171	0.409219	0.228427	171	0.354083
10125/070928185843/analysis/glm_hrf_coefs.nii.gz_22[dz#0]			0.153713	171	0.265841	0.012904	171	0.246915	-0.179421	55	0.242338	-0.142045	57	0.388940	0.420146	171	0.259062	0.291283	171	0.234031	0.260006	56	0.235794	-0.014954	52	0.277748	0.525989	254	0.351884	1.311936	256	1.921205	0.291505	171	0.222747	0.318782	171	0.371848	0.075422	324	0.305188	0.140458	257	0.231014	0.148652	257	0.317992	-0.304533	171	0.375776	-0.267083	171	0.308028	0.105455	171	0.383496
10125/091123162658/analysis/glm_hrf_coefs.nii.gz_0[Run#1Pol#]			99.925780	171	0.095230	99.909672	171	0.058439	100.031775	55	0.055094	99.970350	57	0.075042	99.818653	171	0.062415	99.847822	171	0.070701	99.936580	56	0.031694	99.928040	52	0.052108	99.885230	254	0.101234	99.945041	256	0.080051	99.868566	171	0.052625	99.965290	171	0.044338	99.949243	324	0.109946	99.887733	257	0.046273	99.987840	257	0.046207	100.020442	171	0.102258	99.995725	171	0.086932	99.972481	171	0.050934
10125/091123162658/analysis/glm_hrf_coefs.nii.gz_1[Run#1Pol#]			-0.306327	171	0.129570	-0.260715	171	0.109901	-0.096888	55	0.092194	-0.120432	57	0.194401	-0.288109	171	0.108347	-0.191754	171	0.089169	-0.273589	56	0.069241	-0.010566	52	0.162251	-0.306257	254	0.277676	-0.151151	256	0.395087	-0.569075	171	0.169522	-0.301756	171	0.152996	-0.212086	324	0.243560	-0.366709	257	0.121901	-0.152884	257	0.139606	-0.104708	171	0.193475	0.042618	171	0.116671	-0.266398	171	0.188781
10125/091123162658/analysis/glm_hrf_coefs.nii.gz_2[Run#2Pol#]			99.889042	171	0.102489	99.867710	171	0.108673	99.867937	55	0.075288	99.834534	57	0.132049	99.937189	171	0.071540	99.958000	171	0.066865	99.970213	56	0.050067	99.978885	52	0.050354	100.106535	254	0.123304	100.174995	256	0.182128	100.002469	171	0.071040	100.113485	171	0.084577	99.924578	324	0.093451	99.981756	257	0.065467	100.025435	257	0.063872	99.957665	171	0.081911	99.980286	171	0.066235	100.013760	171	0.084002
10125/091123162658/analysis/glm_hrf_coefs.nii.gz_3[Run#2Pol#]			-0.286867	171	0.281100	-0.128722	171	0.137141	-0.143221	55	0.117770	-0.159496	57	0.460759	-0.398757	171	0.168617	-0.260959	171	0.185920	-0.413003	56	0.133234	-0.146673	52	0.328465	-0.545415	254	0.483117	-0.648360	256	0.835843	-0.707957	171	0.190567	-0.693055	171	0.422236	-0.402816	324	0.238125	-0.501324	257	0.210070	-0.460439	257	0.254771	-0.217859	171	0.253375	-0.041828	171	0.195903	-0.471826	171	0.336953
10125/091123162658/analysis/glm_hrf_coefs.nii.gz_4[Run#3Pol#]			99.973637	171	0.064903	99.950752	171	0.044811	100.033717	55	0.050097	99.966683	57	0.045074	99.884689	171	0.051775	99.914024	171	0.056738	99.967392	56	0.028503	99.977420	52	0.036957	99.970981	254	0.089595	100.024825	256	0.067216	99.952528	171	0.041081	100.039305	171	0.052124	99.986635	324	0.103177	99.950327	257	0.049315	100.027143	257	0.046311	100.031086	171	0.068969	99.999408	171	0.060288	100.013082	171	0.053841
